RECORD_ID,MSISDN,IMSI,IMEI,PRIVATE_IP,PUBLIC_IP,DEST_IP,DEST_PORT,APP_TYPE,START_TIME,END_TIME,DATA_UP,DATA_DOWN,CELL_ID,B_PARTY_MSISDN,SESSION_DURATION,LAT,LON
REC_000851,918563524436,40596888769796,323620700048107,192.168.248.238,196.38.214.221,127.248.210.42,1935,Facebook,2025-08-04 05:43:00.963175,2025-08-04 06:24:01.963175,36856,155753,CELL_0047,917418203245,2461,28.957323999509814,76.7128814228698
REC_000852,918685828255,40550148480374,532143693403921,192.168.226.157,19.25.109.235,223.158.45.146,22,SSH,2025-08-21 11:56:00.963175,2025-08-21 12:07:19.963175,26214,115842,CELL_0060,,679,28.473498520391882,77.49122197466401
REC_000853,918288764667,40588968338718,230988484078367,192.168.198.161,220.125.133.3,240.11.209.137,443,HTTPS/Skype,2025-08-11 03:28:00.963175,2025-08-11 04:01:19.963175,35590,77884,CELL_0039,919638452758,1999,28.94903480637948,77.21431718322336
REC_000854,917404149892,40540668348044,229419622070258,192.168.10.74,226.216.13.100,153.118.32.34,443,HTTPS/Skype,2025-08-22 05:03:00.963175,2025-08-22 05:57:45.963175,30969,9251,CELL_0044,,3285,28.414043535701317,77.14079805236335
REC_000855,918447425359,40537021504431,853112322208057,192.168.77.123,157.68.193.120,226.216.13.100,21,FTP,2025-07-30 03:07:00.963175,2025-07-30 03:20:33.963175,33745,89405,CELL_0020,,813,29.081170859851078,77.69684259129015
REC_000856,918847386442,40587990745914,282313669432745,192.168.190.35,233.87.111.58,122.219.181.10,80,HTTP,2025-08-03 22:05:00.963175,2025-08-03 22:12:47.963175,49995,83828,CELL_0042,,467,28.826042990409185,77.60974108083393
REC_000857,917478483262,40598078087187,850322711775836,192.168.196.242,185.18.49.244,56.22.8.13,5223,WhatsApp,2025-08-14 06:17:00.963175,2025-08-14 07:10:59.963175,36752,194992,CELL_0055,919129691272,3239,28.117132417839663,76.82388272845252
REC_000858,917404149892,40569979285361,780954729307205,192.168.78.201,46.235.68.30,91.72.197.218,25,SMTP,2025-08-23 03:27:00.963175,2025-08-23 04:01:42.963175,30046,185117,CELL_0077,,2082,28.196056156995034,76.74301911932524
REC_000859,919311996447,40576132563670,419706831163988,192.168.153.142,115.176.142.51,70.234.227.94,1935,Facebook,2025-08-04 13:35:00.963175,2025-08-04 13:41:40.963175,48019,109969,CELL_0023,917019052876,400,28.29099037070793,76.74094862438973
REC_000860,918764511339,40533042164755,713252799407516,192.168.226.157,182.162.7.183,16.50.236.186,25,SMTP,2025-08-23 10:07:00.963175,2025-08-23 10:49:45.963175,22310,68495,CELL_0091,,2565,28.14532066399994,77.28244897182152
REC_000861,917019052876,40572809843456,500615728427786,192.168.48.26,31.106.157.162,183.239.138.230,22,SSH,2025-08-13 00:41:00.963175,2025-08-13 01:24:17.963175,27843,178099,CELL_0044,918838803826,2597,28.375814907255172,77.16200836405807
REC_000862,918875868182,40546538534825,409166605466053,192.168.135.67,182.229.155.160,196.129.237.172,21,FTP,2025-08-15 12:57:00.963175,2025-08-15 13:41:12.963175,47129,117846,CELL_0083,,2652,28.838485993243854,77.61579046884609
REC_000863,918730941466,40578934186024,596448708811525,192.168.16.45,122.219.181.10,202.88.134.120,443,HTTPS/Skype,2025-07-28 15:25:00.963175,2025-07-28 15:45:30.963175,16011,82014,CELL_0083,,1230,28.72768340312796,77.36739230401106
REC_000864,918373757683,40598390054996,784994920245396,192.168.211.6,252.29.113.232,136.185.175.147,25,SMTP,2025-08-24 03:57:00.963175,2025-08-24 04:47:14.963175,2005,135529,CELL_0044,,3014,28.79893025091597,76.94714649261823
REC_000865,919645196062,40564633293952,506832697779209,192.168.80.121,7.108.227.74,16.50.236.186,1935,Facebook,2025-08-09 14:56:00.963175,2025-08-09 15:13:26.963175,17623,191872,CELL_0095,,1046,28.3539852964724,77.00360446167345
REC_000866,917636365899,40551311451088,305696928465773,192.168.2.207,19.25.109.235,233.87.111.58,1935,Facebook,2025-07-30 03:02:00.963175,2025-07-30 03:51:41.963175,17261,113362,CELL_0049,,2981,28.99546001375863,77.57362780146222
REC_000867,918563524436,40538053684455,188650689206002,192.168.38.245,140.243.45.49,132.231.92.171,25,SMTP,2025-08-25 12:41:00.963175,2025-08-25 12:52:36.963175,6534,184751,CELL_0085,919161399393,696,28.807081905838704,77.36035777032234
REC_000868,919713217252,40584599428157,198437300774089,192.168.155.125,129.125.62.169,104.133.19.64,80,HTTP,2025-08-18 22:01:00.963175,2025-08-18 22:50:24.963175,4414,44459,CELL_0072,,2964,28.600816807934272,77.55622249788165
REC_000869,919746498770,40525786926092,922747891600527,192.168.134.38,128.131.40.207,165.253.246.199,21,FTP,2025-08-15 08:22:00.963175,2025-08-15 09:21:05.963175,24989,42874,CELL_0005,918847386442,3545,28.176926253336983,77.62382692488285
REC_000870,917276152776,40537425791873,584489673195045,192.168.143.117,182.229.155.160,5.184.36.232,993,IMAPS,2025-08-15 19:35:00.963175,2025-08-15 19:39:31.963175,17445,62426,CELL_0025,,271,28.410548202490503,77.38490359922682
REC_000871,919645196062,40595083068212,984369287190268,192.168.203.218,68.34.1.160,79.248.221.254,80,HTTP,2025-08-07 22:51:00.963175,2025-08-07 23:17:59.963175,15016,179374,CELL_0052,,1619,28.424199465783317,77.31917175463789
REC_000872,918730941466,40592472025734,648692878902173,192.168.134.38,45.194.242.114,253.234.71.194,1935,Facebook,2025-08-20 15:48:00.963175,2025-08-20 16:08:43.963175,3155,16048,CELL_0017,917636365899,1243,28.365275059887125,76.83921250027835
REC_000873,917161136344,40537442420961,666002445499944,192.168.72.152,217.242.31.243,93.210.6.42,443,HTTPS/Skype,2025-08-24 14:08:00.963175,2025-08-24 15:06:01.963175,34883,111431,CELL_0025,,3481,28.446911673504623,77.46523304818065
REC_000874,919337353022,40516694932700,231905705594978,192.168.241.173,14.82.60.69,244.161.106.8,80,HTTP,2025-08-14 12:24:00.963175,2025-08-14 13:01:49.963175,22971,173863,CELL_0060,,2269,28.749695440540567,76.9088248497361
REC_000875,917693633801,40579765470885,231997146321670,192.168.134.38,110.194.210.192,11.34.93.190,1935,Facebook,2025-08-03 14:28:00.963175,2025-08-03 14:37:31.963175,21797,21405,CELL_0056,,571,28.327685674722858,77.47321413083752
REC_000876,918838803826,40538810347876,905043181397443,192.168.181.26,220.51.110.67,95.84.175.219,443,HTTPS/Skype,2025-08-13 08:45:00.963175,2025-08-13 09:00:54.963175,39652,18340,CELL_0010,,954,28.591560744320216,77.66569122806149
REC_000877,917242910243,40511893107644,366423074423712,192.168.39.10,233.87.111.58,17.78.171.119,80,HTTP,2025-08-04 00:06:00.963175,2025-08-04 00:29:55.963175,5159,173418,CELL_0064,917693633801,1435,28.955631426372335,77.1107374655635
REC_000878,919746498770,40549949155061,653985299231516,192.168.155.125,193.235.120.66,109.37.115.14,25,SMTP,2025-07-31 10:24:00.963175,2025-07-31 11:22:22.963175,16695,76504,CELL_0092,919607827695,3502,28.86765311717138,76.7492321790906
REC_000879,918030682561,40578549536941,408051993666016,192.168.167.208,27.177.95.50,238.204.197.119,21,FTP,2025-08-06 17:38:00.963175,2025-08-06 18:16:55.963175,6827,184679,CELL_0071,918764694871,2335,29.04048125182248,77.61040636962316
REC_000880,918730941466,40529494606672,244461640167062,192.168.203.218,14.82.60.69,126.245.81.184,443,HTTPS/Skype,2025-08-26 23:55:00.963175,2025-08-27 00:28:36.963175,40127,41587,CELL_0060,919454821392,2016,28.282088817929395,77.04817787502742
REC_000881,919638452758,40561594111567,186132880261766,192.168.48.26,39.169.32.177,176.107.188.245,22,SSH,2025-08-24 21:24:00.963175,2025-08-24 21:33:13.963175,28987,174901,CELL_0099,918563524436,553,29.091648020079344,77.14431634083338
REC_000882,919607827695,40547190780103,877740664790137,192.168.111.132,105.176.226.108,244.211.10.151,25,SMTP,2025-08-12 08:40:00.963175,2025-08-12 08:49:56.963175,11001,111985,CELL_0075,,596,28.96832659839304,77.34721971887593
REC_000883,919607827695,40589114202883,643745994522147,192.168.21.215,157.60.68.167,237.32.13.182,80,HTTP,2025-08-10 09:54:00.963175,2025-08-10 10:31:22.963175,5199,104277,CELL_0029,917128609640,2242,28.993003684985744,77.55852817419563
REC_000884,919332451458,40542798223104,555443673283507,192.168.134.38,90.124.50.8,66.104.240.188,22,SSH,2025-08-10 22:26:00.963175,2025-08-10 22:52:57.963175,40946,131382,CELL_0040,918563524436,1617,28.973161914340324,76.71759880335678
REC_000885,918730941466,40543299664069,948122971249042,192.168.230.204,128.192.99.135,129.125.62.169,80,HTTP,2025-08-10 03:49:00.963175,2025-08-10 03:58:30.963175,31010,186975,CELL_0075,,570,28.42114567266766,77.1207442456263
REC_000886,918282636116,40597977472143,382243775187404,192.168.72.152,136.103.105.50,39.106.198.155,25,SMTP,2025-08-05 01:19:00.963175,2025-08-05 02:04:31.963175,31840,39337,CELL_0048,918389720476,2731,28.82997421892672,77.28509313444421
REC_000887,917280305443,40562029488016,270845772458466,192.168.203.218,206.206.255.205,220.125.133.3,25,SMTP,2025-08-24 03:57:00.963175,2025-08-24 04:27:08.963175,48710,184681,CELL_0059,,1808,28.353500062278524,76.89578669329451
REC_000888,918373757683,40588615463007,874319070150758,192.168.178.250,79.248.221.254,85.152.92.144,443,HTTPS/Skype,2025-08-25 21:58:00.963175,2025-08-25 22:15:06.963175,10414,89769,CELL_0079,917418203245,1026,29.044227328039366,76.95211786834871
REC_000889,917418203245,40563265461642,973038570035525,192.168.37.149,77.129.71.110,200.55.25.21,5223,WhatsApp,2025-08-15 05:08:00.963175,2025-08-15 06:05:26.963175,33678,161564,CELL_0038,918288764667,3446,28.604343212131976,77.44467865759935
REC_000890,918373757683,40544147709648,587703375356359,192.168.151.61,202.2.196.78,119.110.185.176,22,SSH,2025-08-18 17:59:00.963175,2025-08-18 18:54:23.963175,8218,160659,CELL_0100,,3323,28.43351174514537,76.85556394459218
REC_000891,919713217252,40593062468665,175293446099134,192.168.45.206,255.8.9.228,122.80.224.21,25,SMTP,2025-08-03 09:36:00.963175,2025-08-03 10:12:59.963175,28363,147969,CELL_0010,919337353022,2219,28.2336317804433,77.61288021194079
REC_000892,917884943392,40555604903560,277751540679292,192.168.96.49,39.106.198.155,66.127.122.122,25,SMTP,2025-08-12 18:45:00.963175,2025-08-12 19:13:43.963175,30124,48622,CELL_0050,,1723,28.313281113982615,76.81480538343214
REC_000893,917418203245,40529712267982,222398045522604,192.168.245.106,220.125.133.3,184.2.118.164,5223,WhatsApp,2025-08-16 10:53:00.963175,2025-08-16 10:53:47.963175,37676,112110,CELL_0095,919332451458,47,28.362105999665538,77.09647963118361
REC_000894,918242883741,40527955981902,566631474133443,192.168.203.218,109.37.115.14,227.234.65.154,5223,WhatsApp,2025-08-10 09:56:00.963175,2025-08-10 10:49:44.963175,33739,76137,CELL_0013,918442313267,3224,29.06270078845996,77.07141178910494
REC_000895,919161399393,40559895793489,772288607759130,192.168.15.172,74.166.153.137,136.103.105.50,80,HTTP,2025-08-03 04:19:00.963175,2025-08-03 05:08:22.963175,22303,27946,CELL_0003,,2962,28.90410385843761,76.89132294660905
REC_000896,919607827695,40557086328743,804514723124773,192.168.191.83,84.209.234.245,109.37.115.14,21,FTP,2025-08-21 06:45:00.963175,2025-08-21 06:47:05.963175,7537,28286,CELL_0095,,125,28.285759902139212,77.22823415160116
REC_000897,919635200219,40594738809418,362819985975514,192.168.44.199,252.29.113.232,47.164.149.77,993,IMAPS,2025-08-08 20:14:00.963175,2025-08-08 21:08:29.963175,48189,92285,CELL_0050,918764511339,3269,28.9811476241426,77.44598642803429
REC_000898,917279281688,40599560686584,481317772986352,192.168.255.184,116.116.105.226,209.83.99.57,993,IMAPS,2025-08-08 22:24:00.963175,2025-08-08 22:56:45.963175,4100,63805,CELL_0010,,1965,28.708952841620814,76.80744289098284
REC_000899,918618784046,40522521032684,406424169119157,192.168.241.173,57.135.155.38,84.230.91.38,1935,Facebook,2025-08-02 00:59:00.963175,2025-08-02 01:14:04.963175,23238,31101,CELL_0057,,904,28.29264898556177,76.95823706541356
REC_000900,918447425359,40556922030159,791353370572538,192.168.198.161,75.213.29.199,73.251.200.247,443,HTTPS/Skype,2025-07-31 08:23:00.963175,2025-07-31 08:35:50.963175,10583,46165,CELL_0099,,770,28.266649069196074,77.54161162856145
REC_000901,919599996959,40537191137313,789516806999124,192.168.135.67,176.107.188.245,96.235.31.155,5223,WhatsApp,2025-08-21 18:53:00.963175,2025-08-21 19:30:57.963175,11509,91787,CELL_0005,918373757683,2277,29.022700078824947,77.47416827441307
REC_000902,918893922290,40516566070202,118295370394806,192.168.202.27,85.181.210.178,171.101.142.62,1935,Facebook,2025-08-02 09:53:00.963175,2025-08-02 10:10:44.963175,7882,136974,CELL_0050,,1064,28.912206714722952,77.41593451502567
REC_000903,918764511339,40513302622907,456034912307045,192.168.213.161,196.167.80.191,23.62.177.130,22,SSH,2025-08-14 18:11:00.963175,2025-08-14 18:38:56.963175,10620,40292,CELL_0037,,1676,28.60435016069915,76.77404196866061
REC_000904,919635200219,40513848789593,774235896862587,192.168.70.48,142.170.211.9,142.170.211.9,80,HTTP,2025-08-11 20:21:00.963175,2025-08-11 21:09:31.963175,37991,147343,CELL_0076,,2911,28.85051902124681,77.03728423425245
REC_000905,918875868182,40586856930734,521759126918821,192.168.80.121,16.28.27.41,113.150.160.44,21,FTP,2025-08-15 18:28:00.963175,2025-08-15 18:43:07.963175,29193,173321,CELL_0035,,907,28.241390724670122,77.02266182403042
REC_000906,917276152776,40543791168587,344742138630453,192.168.201.5,237.177.121.6,11.34.93.190,993,IMAPS,2025-08-02 15:26:00.963175,2025-08-02 15:55:11.963175,14319,103691,CELL_0005,,1751,28.967104234209685,76.85032970111175
REC_000907,918618784046,40564307244665,503609503117230,192.168.158.84,226.216.13.100,155.58.49.227,5223,WhatsApp,2025-08-05 01:39:00.963175,2025-08-05 01:44:45.963175,19033,76250,CELL_0013,,345,28.12173719276409,76.7948509506382
REC_000908,918989242136,40556466356418,714525090459191,192.168.235.70,32.78.166.226,196.167.80.191,25,SMTP,2025-08-05 14:11:00.963175,2025-08-05 15:09:06.963175,46066,198655,CELL_0100,,3486,28.430189912345092,77.06912067233961
REC_000909,919599996959,40570247955631,212923328288986,192.168.120.228,23.62.177.130,202.2.196.78,5223,WhatsApp,2025-08-16 04:31:00.963175,2025-08-16 05:13:02.963175,23881,180166,CELL_0010,,2522,29.11297523417613,76.71672707540768
REC_000910,918618784046,40539261100953,196087270160314,192.168.96.49,184.2.118.164,166.106.175.204,993,IMAPS,2025-08-09 11:34:00.963175,2025-08-09 12:04:50.963175,24887,150707,CELL_0076,,1850,28.902096417869597,76.73370440115407
REC_000911,917279281688,40574081972178,356679524127643,192.168.209.9,139.155.247.210,19.53.171.190,80,HTTP,2025-08-16 15:05:00.963175,2025-08-16 15:06:32.963175,32828,139475,CELL_0058,,92,28.459541406708645,77.59384760505743
REC_000912,919129691272,40524797775730,683164451471673,192.168.42.233,57.135.155.38,116.36.222.73,5223,WhatsApp,2025-08-04 01:11:00.963175,2025-08-04 01:47:09.963175,10579,181746,CELL_0060,,2169,28.57098426162105,77.36265656886142
REC_000913,918730941466,40553634405492,538618888578485,192.168.155.125,79.248.221.254,132.231.92.171,1935,Facebook,2025-08-01 08:54:00.963175,2025-08-01 08:59:43.963175,34669,99286,CELL_0022,,343,28.64054211373656,77.04022825764582
REC_000914,918838803826,40522879042542,355368611722386,192.168.211.6,82.77.12.111,95.84.175.219,443,HTTPS/Skype,2025-08-17 22:08:00.963175,2025-08-17 23:05:26.963175,25417,23404,CELL_0069,919713217252,3446,28.88189837264632,77.18927531354835
REC_000915,917242910243,40599017276624,350457907081575,192.168.48.26,118.186.55.19,139.155.247.210,443,HTTPS/Skype,2025-08-17 21:18:00.963175,2025-08-17 21:44:39.963175,36651,163597,CELL_0009,,1599,28.76276079114091,77.64142659240783
REC_000916,917019052876,40567347643908,394043576856308,192.168.114.51,187.136.63.40,12.112.51.218,21,FTP,2025-08-20 07:46:00.963175,2025-08-20 08:09:38.963175,34437,149154,CELL_0055,918730941466,1418,28.955118305007094,76.97357028417537
REC_000917,918847386442,40541614079624,417882273284861,192.168.201.5,96.235.31.155,100.82.134.83,1935,Facebook,2025-08-25 16:34:00.963175,2025-08-25 17:22:42.963175,32802,44992,CELL_0017,,2922,28.8729069710796,76.90444475715299
REC_000918,918730941466,40574232692123,130286643387951,192.168.130.108,238.204.197.119,238.204.197.119,22,SSH,2025-07-31 19:05:00.963175,2025-07-31 19:33:43.963175,28841,52697,CELL_0050,,1723,28.932363193865974,76.79168185826498
REC_000919,917884943392,40572945665972,206759513020088,192.168.248.238,123.171.159.169,115.176.142.51,22,SSH,2025-08-08 09:58:00.963175,2025-08-08 10:07:57.963175,40663,179306,CELL_0003,,597,28.8145361865397,77.14311474565643
REC_000920,918288764667,40558526107928,879024892845352,192.168.234.25,80.211.42.223,113.150.160.44,22,SSH,2025-08-01 14:12:00.963175,2025-08-01 15:07:15.963175,7504,134853,CELL_0011,,3315,29.05172341332222,77.09809049348135
REC_000921,918989242136,40562228211447,479767310399349,192.168.181.26,110.194.210.192,128.192.99.135,80,HTTP,2025-08-18 15:00:00.963175,2025-08-18 15:54:47.963175,42425,116636,CELL_0059,918764511339,3287,28.335317476335767,77.14152910332179
REC_000922,917276152776,40583092489248,498205355270716,192.168.167.102,190.69.90.89,255.8.9.228,443,HTTPS/Skype,2025-08-12 22:10:00.963175,2025-08-12 23:04:19.963175,22088,103261,CELL_0002,917884943392,3259,28.63441407295898,76.95326583924749
REC_000923,917693633801,40567071056369,609300826609370,192.168.102.67,100.82.134.83,199.211.26.132,80,HTTP,2025-08-13 20:42:00.963175,2025-08-13 20:51:07.963175,16876,87314,CELL_0001,,547,28.308735029751816,77.41649663619373
REC_000924,919821036399,40542812414305,867047507167655,192.168.80.121,196.129.237.172,171.101.142.62,25,SMTP,2025-08-16 10:00:00.963175,2025-08-16 10:41:45.963175,25180,105469,CELL_0023,,2505,28.403738885050586,77.52380043100862
REC_000925,918685828255,40596909239446,603571725098832,192.168.39.10,217.23.220.89,136.103.105.50,5223,WhatsApp,2025-08-18 06:59:00.963175,2025-08-18 07:38:33.963175,25921,199256,CELL_0093,918764511339,2373,28.9028608405897,76.80151806016256
REC_000926,919713217252,40510592224761,634743936473357,192.168.173.233,206.206.255.205,66.104.240.188,22,SSH,2025-08-15 09:34:00.963175,2025-08-15 09:43:11.963175,25412,61537,CELL_0081,917452190524,551,28.327327033353182,77.02484114107394
REC_000927,917478483262,40524376614406,974185315559669,192.168.77.224,199.138.64.96,196.129.237.172,993,IMAPS,2025-08-02 20:44:00.963175,2025-08-02 21:28:22.963175,47186,33418,CELL_0019,,2662,28.23679835980408,77.29420644255701
REC_000928,918563524436,40594771021043,432515262819318,192.168.125.69,153.243.46.98,202.2.196.78,80,HTTP,2025-08-23 07:51:00.963175,2025-08-23 07:58:54.963175,48588,141774,CELL_0061,,474,28.7680827117066,77.63799215940529
REC_000929,919337353022,40546809611677,780213475059442,192.168.32.219,133.156.177.90,9.52.93.48,993,IMAPS,2025-08-07 21:33:00.963175,2025-08-07 22:22:14.963175,21375,106906,CELL_0050,,2954,28.874387204791788,77.37289707140968
REC_000930,919329185981,40564767038402,954574079333870,192.168.198.161,109.120.121.245,122.80.224.21,22,SSH,2025-08-09 15:15:00.963175,2025-08-09 16:02:03.963175,35038,110536,CELL_0046,,2823,28.72919962331943,76.7765747053676
REC_000931,917242910243,40589480500039,837655718088709,192.168.216.63,119.110.185.176,253.71.68.247,21,FTP,2025-08-26 23:02:00.963175,2025-08-26 23:22:57.963175,32473,178688,CELL_0029,,1257,28.520289742826684,77.00989048495649
